label	x2	x3	x4	x5	x6	x7	x8	x9	x10	x11	x12	x13	x14	x15	x16	x17	x18	x19	x20	x21	x22	x23	x24	x25	x26
1.176376	0.754482	-0.504728	0.899695	1.105470	0.086924	0.932778	0.847919	1.203396	0.902650	-0.437410	0.843036	0.919939	0.918282	0.335351	-0.264441	0.718583	0.794076	0.503889	0.323903	0.347147	0.173483	-0.796430	0.304241	0.450776	1.205226
1.155297	0.550522	-0.187759	0.616256	0.275442	-3.488940	0.360798	0.574060	-0.114137	-1.237619	-0.936584	0.617736	-1.603104	-2.028022	-3.796401	-2.191617	-2.986493	0.492663	0.503889	0.856386	-3.401990	-3.509002	-0.818327	0.014657	0.500345	-0.119168
1.151692	0.544891	-0.205021	0.611577	0.261939	-3.486078	0.361053	0.569423	-0.130534	-1.240860	-0.935076	0.608567	-1.600619	-2.032771	-3.824034	-2.207089	-2.969567	0.491744	0.503889	0.840205	-3.371518	-3.532489	-0.810111	-0.004070	0.474397	-0.136168
-1.671265	-1.799015	-0.117802	-1.115166	-0.753756	0.938473	-1.065026	-0.865576	-1.232219	-1.031317	-0.435816	-0.874590	-0.672156	-0.516773	0.322863	0.358619	-0.110810	-1.361053	-1.934642	-1.661820	0.460155	0.688969	2.017722	-0.473478	-1.106154	-1.232201
-1.606565	-1.809768	-0.104556	-1.034388	-0.650184	0.940535	-0.983774	-0.772683	-1.226504	-1.005846	-0.436764	-0.781562	-0.617134	-0.458823	0.232605	0.262147	-0.073249	-1.361053	-2.502307	-2.193313	0.553636	0.727948	2.023739	-0.478067	-1.120364	-1.226485
-2.002660	-0.089835	0.440003	-1.412590	-1.198202	0.939528	-1.739094	-1.565059	-1.599560	-1.066641	-0.445254	-1.564028	-0.856749	-0.674099	0.424282	0.124554	-0.402046	-1.374490	-1.195186	-0.770475	0.472580	0.766205	2.007335	0.519164	-2.570795	-1.599416
0.843652	-0.042988	0.520672	0.545453	0.690070	0.093292	0.934203	0.620622	1.715100	0.812236	0.048016	0.620582	0.787647	0.769773	0.462051	0.188539	0.739965	0.788072	0.503889	0.356270	0.346260	0.194307	-0.794736	-0.192080	0.713134	1.713355
0.474750	0.893510	0.620175	0.758482	1.218045	0.092855	0.551458	0.659069	0.261497	0.976342	-0.446504	0.660601	0.645691	0.609578	0.322356	-0.190210	0.474150	0.752323	0.503889	1.142357	0.328509	0.224811	-0.724982	0.723669	0.334017	0.263814
0.509256	0.894810	0.612695	0.777818	1.235218	0.092807	0.549171	0.681501	0.338747	0.912567	-0.447193	0.678663	0.626004	0.618455	0.301758	-0.178562	0.469028	0.751279	0.503889	1.135597	0.405423	0.293092	-0.740576	0.789152	0.372483	0.338279
0.414684	0.902750	0.615150	0.745365	1.154982	0.088575	0.552721	0.642627	0.343954	0.792663	-0.442927	0.641689	0.617052	0.598762	0.311145	-0.274506	0.470104	0.754067	0.503889	1.182247	0.344781	0.245876	-0.658112	0.741528	0.393996	0.339624
0.802944	0.899754	0.607907	0.789502	1.221206	0.092237	0.550391	0.692726	0.345299	0.821699	-0.446805	0.689792	0.639053	0.607389	0.343339	-0.248512	0.438074	0.751473	0.503889	0.802509	0.306912	0.231837	-0.758017	0.771913	0.372123	0.343116
0.442485	0.902353	0.609599	0.728625	1.146735	0.092733	0.550866	0.624283	0.339403	0.706849	-0.445297	0.620258	0.609342	0.585697	0.343846	-0.279455	0.464156	0.753491	0.503889	1.736539	0.314604	0.176631	-0.649002	0.578072	0.402080	0.335547
0.626430	0.906359	0.621799	0.745558	1.231736	0.092758	0.552729	0.642707	0.336463	0.972908	-0.446116	0.649285	0.621974	0.591694	0.285093	-0.301696	0.448141	0.753307	0.503889	1.006929	0.306617	0.229174	-0.714043	0.707176	0.362618	0.333210
0.422696	-0.228864	0.221485	0.475413	0.379325	0.089775	0.837529	0.580951	1.373044	0.641776	0.050171	0.575276	0.742762	0.693769	0.287049	-0.078752	0.582544	0.784743	0.503889	0.187366	0.288570	0.185590	-0.769907	-0.436024	0.791244	1.375114
0.785874	-1.228596	0.105204	0.364937	1.421366	0.086561	0.655839	0.672221	0.068580	0.762589	0.556801	0.655477	0.776144	0.752209	0.205550	0.286386	0.594347	0.852981	0.503889	-0.978263	-0.002826	-0.171062	0.483485	-1.546730	-0.360830	0.068581
0.288114	-1.245307	0.108116	0.384832	1.179894	0.097220	0.656775	0.697616	0.474887	0.655711	0.553008	0.678807	0.654350	0.594074	0.349482	0.069860	0.477781	0.844444	0.503889	-0.359066	0.181480	0.056054	0.516530	-1.359960	0.051504	0.475098
0.572555	-1.239027	0.129394	0.375065	1.349321	0.092358	0.655138	0.685810	0.190720	0.685979	0.552405	0.675175	0.619603	0.612577	0.221201	0.437484	0.551584	0.848534	0.503889	-0.954199	0.251294	0.121425	0.481752	-1.462648	-0.073552	0.190719
0.586381	-0.242544	0.249018	0.478465	0.356565	0.089703	0.840845	0.586946	1.379303	0.479419	0.048663	0.579676	0.740866	0.691270	0.336365	-0.088784	0.591950	0.784127	0.503889	-0.285792	0.281174	0.189706	-0.818298	-0.436892	0.826634	1.384002
0.927300	0.757188	-0.192942	0.967744	0.582516	0.089703	1.031476	0.922925	1.299991	1.268197	-0.436031	0.927212	1.155760	1.106617	0.340734	-0.327797	0.794782	0.803074	0.503889	1.319430	0.437374	0.221668	-0.753856	0.260461	0.701006	1.302364
-0.064770	0.182737	0.457333	-0.410398	-0.654478	-1.953672	-0.787758	-0.498874	-1.258263	-1.696694	-0.933223	-0.472803	-1.957400	-2.127528	-1.979875	-1.116694	-2.526178	0.525416	0.503445	0.409076	-2.448805	-2.163998	-0.901142	0.302381	0.176408	-1.265313
0.113028	0.198039	0.089550	-0.410701	-1.236040	-1.951913	-0.788935	-0.501572	-1.264513	-1.694036	-0.934257	-0.474226	-1.965404	-2.133646	-1.983291	-1.104732	-2.536001	0.528115	0.503889	0.160960	-2.406795	-2.122593	-0.732179	0.378156	0.187180	-1.272080
-0.123557	0.199989	0.191487	-0.404695	-0.777280	-1.952132	-0.792697	-0.497126	-1.244926	-1.659166	-0.933697	-0.472528	-1.965821	-2.127958	-2.050346	-1.228853	-2.545249	0.527041	0.503889	0.271403	-2.368927	-2.107823	-0.803123	0.294692	0.216654	-1.248770
0.165475	0.199376	0.325772	-0.414257	-0.728382	-1.952047	-0.791572	-0.506344	-1.256125	-1.720285	-0.933697	-0.481553	-1.976139	-2.154469	-2.040594	-1.232116	-2.557297	0.523826	0.503864	0.376157	-2.360643	-2.139058	-0.753923	0.379644	0.223475	-1.263322
0.318750	0.759317	-0.597556	0.803810	0.464639	-3.487654	0.361645	0.739398	-0.583617	-0.834609	-0.934171	0.789641	-1.241875	-1.641676	-3.778783	-2.291881	-2.939023	0.494875	0.503889	1.619188	-3.194312	-3.450890	-0.756741	0.229210	0.272228	-0.579676
0.217096	0.781082	-0.447933	0.793277	0.455080	-3.485205	0.362200	0.721672	-0.550392	-0.930014	-0.933051	0.754028	-1.239448	-1.679123	-3.778590	-2.286304	-2.919292	0.494930	0.503889	1.794748	-3.220939	-3.490115	-0.770002	0.101594	0.402172	-0.545668
0.252528	1.050261	0.536525	0.839914	1.303414	0.088077	0.551626	0.716855	0.121202	0.891567	-0.448227	0.715475	0.746025	0.734895	0.300177	-0.390172	0.470104	0.758977	0.503889	1.216768	0.358088	0.190433	-0.770336	0.407919	0.294675	0.118676
0.307106	1.037953	0.623697	0.851033	0.812938	0.087470	0.554395	0.732779	0.109262	1.038823	-0.448615	0.732563	0.725503	0.719270	0.211317	-0.342290	0.497677	0.759872	0.503889	1.209180	0.364011	0.204719	-0.718575	0.787664	0.342133	0.114116
0.010749	0.237850	-0.336067	0.736135	1.163598	0.089108	0.848443	0.774981	0.727864	1.310650	0.552620	0.778288	1.199165	1.115804	0.329016	-0.457636	0.565453	0.840290	0.503889	0.922389	0.412819	0.280017	-0.773487	-0.277156	0.159363	0.727891
-0.297092	0.246945	-0.397877	0.739407	1.157926	0.090951	0.849714	0.776463	0.729493	1.260096	0.558740	0.785428	1.184931	1.116114	0.312533	-0.408245	0.566192	0.839082	0.503889	0.935815	0.456604	0.299388	-0.782512	-0.265126	0.221723	0.729486
1.207046	-1.741617	1.932605	-1.952473	-2.242951	0.940740	-1.528855	-1.816912	-1.171003	-1.457985	1.796612	-1.823200	-1.357439	-1.135130	0.344606	0.856367	-0.325022	-1.369675	-1.374003	-0.357220	0.496544	0.801798	0.055527	1.971665	-0.531262	-1.170985
-0.504159	0.746649	0.003052	-0.027917	-0.592822	-2.974710	-0.500768	-0.192253	-1.112985	-1.741932	-0.931284	-0.166715	-2.083585	-2.408861	-3.454202	-2.169339	-3.293579	0.474848	0.503889	0.307926	-3.170053	-3.085042	-0.762225	0.079022	-0.352022	-1.111580
0.545031	0.756322	0.549467	0.691633	1.061063	0.091388	0.551458	0.613872	0.368791	0.569574	-0.447021	0.609872	0.546249	0.531385	0.369259	-0.126393	0.463166	0.752631	0.503889	0.322434	0.307800	0.152418	-0.764024	0.640824	0.463929	0.365072
0.816826	0.685869	0.529166	0.675065	1.042153	0.087713	0.552057	0.610656	0.472042	0.574241	-0.446978	0.607550	0.495969	0.500626	0.318555	-0.170808	0.424040	0.751732	0.503889	0.292011	0.265198	0.171062	-0.749753	0.762364	0.483389	0.471107
0.642011	0.792523	0.534507	0.709695	1.102951	0.092516	0.553240	0.626969	0.462421	0.643461	-0.446460	0.621612	0.544116	0.528446	0.257643	-0.231320	0.428166	0.753257	0.503889	0.253444	0.285612	0.166462	-0.748230	0.769433	0.453068	0.458874
0.335062	-1.507810	-0.712922	0.032008	0.189809	0.090357	0.177888	0.358507	-0.202526	0.455956	-0.443616	0.356641	0.070823	0.081091	0.370658	0.469549	0.177046	-1.337643	0.503889	0.543861	0.135920	0.168641	0.527878	-1.504317	0.433910	-0.201961
0.611264	-1.498678	-0.719340	0.024072	0.213447	0.091158	0.175645	0.347473	-0.191052	0.131954	-0.446288	0.350163	0.064716	0.039715	0.328002	0.219730	0.112327	-1.338726	0.429009	-0.416456	0.046876	0.074935	0.500498	-1.553179	0.370372	-0.191047
-2.681225	-0.377747	0.911419	-1.867135	-1.608262	0.935513	-2.019752	-2.013134	-1.310177	-1.689110	-0.444866	-2.031025	-1.263459	-1.064814	0.286553	0.504072	-0.511185	-1.383648	-3.475242	-2.729516	0.279399	0.623109	1.941294	0.518916	-2.653129	-1.310158
0.267455	1.327958	-0.533549	0.901328	0.683927	0.091449	0.644947	0.726110	0.492534	0.652341	-0.696241	0.724406	0.754797	0.667768	-0.247576	-0.694198	0.391766	0.750350	0.503889	0.484162	0.361940	0.212709	-0.760082	1.551739	0.610103	0.494081
-2.042471	-1.785657	0.004182	-2.055929	-1.690658	0.942621	-2.032405	-1.923494	-1.774760	-1.619241	-0.436333	-1.921008	-1.353826	-1.154194	0.309553	-0.064400	-0.812660	-1.361053	-2.022711	-1.223138	0.386785	0.712694	1.988657	-0.990263	-1.695045	-1.774735
0.839300	-1.216613	-0.210730	0.182391	0.921568	0.091255	0.466326	0.464694	0.159194	0.380773	0.555508	0.465191	0.346370	0.345429	0.386948	0.293786	0.350409	0.886325	0.503889	-0.525434	0.214313	0.132079	0.515330	-1.357604	0.239523	0.159176
0.691756	-1.507016	-0.718426	0.024899	0.212408	0.092248	0.175039	0.350616	-0.189630	0.125537	-0.447236	0.353895	0.037318	0.029338	0.278504	0.182087	0.088305	-1.338691	0.464037	-0.358886	0.068763	0.079052	0.503487	-1.525152	0.379272	-0.189134
0.869117	-1.214700	0.011678	0.374244	0.979789	0.089387	0.658732	0.679759	0.276083	0.639054	0.555809	0.671886	0.557933	0.538193	0.336243	-0.099871	0.428582	0.820781	0.503889	-0.192315	0.251589	0.132321	0.574688	-1.434247	0.169923	0.276081
0.908053	-1.224121	0.024041	0.375925	0.995473	0.092916	0.658872	0.683625	0.317153	0.670099	0.556585	0.670413	0.595174	0.534194	0.323370	-0.091662	0.424205	0.821844	0.503889	-0.459046	0.191834	0.146849	0.563131	-1.427302	0.144940	0.317150
0.851454	-1.226178	0.082854	0.380368	1.012052	0.089617	0.656555	0.689028	0.244910	0.636785	0.555335	0.672247	0.599384	0.535944	0.338017	-0.005571	0.445091	0.840300	0.503889	-0.593256	0.222301	0.080989	0.538683	-1.380176	0.094918	0.244909
0.923374	-1.728661	1.954471	-1.986662	-2.147268	0.937660	-1.530565	-1.858021	-1.129020	-1.336590	2.210587	-1.855168	-1.365803	-1.117876	0.392645	1.100576	-0.240579	-1.371762	-1.685358	-0.580616	0.475538	0.789208	0.011220	1.556576	-0.630492	-1.129003
-2.082742	-0.087851	-0.912317	-1.674434	-1.302047	0.939928	-1.940786	-1.859169	-1.580784	-1.440485	-0.448443	-1.871957	-1.179494	-0.966118	0.287181	0.033127	-0.583331	-1.383057	-1.643570	-1.406583	0.420807	0.682674	1.990227	0.496964	-1.667047	-1.581330
-2.133621	-0.097704	-0.912485	-1.668730	-1.280108	0.940826	-1.938441	-1.850531	-1.513818	-1.525780	-0.447581	-1.861815	-1.183591	-0.965689	0.307272	0.075505	-0.575410	-1.384633	-2.244003	-1.784485	0.364892	0.655797	1.988619	0.407053	-1.683187	-1.513795
1.260096	-0.516632	-0.041727	0.226810	0.705696	0.091497	0.746216	0.364972	1.496813	0.417976	0.558007	0.358419	0.355142	0.349368	0.353040	-0.033282	0.525086	0.824955	0.503889	0.135775	0.093022	0.113919	0.670813	-0.937058	0.560534	1.496795
1.184638	-0.513961	-0.204927	0.289746	0.795897	0.091400	0.740920	0.435094	1.257198	0.508195	0.551672	0.435444	0.424759	0.419874	0.336172	-0.103871	0.500483	0.817571	0.503889	0.063908	0.227626	0.209319	0.676458	-0.857190	0.495336	1.256916
1.103150	-0.513167	-0.147611	0.279716	0.775986	0.092345	0.742052	0.423572	1.309336	0.472484	0.553353	0.420172	0.400567	0.381557	0.321920	-0.133934	0.498172	0.823722	0.503889	-0.020411	0.165504	0.132563	0.668718	-0.923167	0.469391	1.309321
1.158093	-0.521540	-0.190913	0.288410	0.787168	0.090538	0.744653	0.435112	1.325225	0.433530	0.558007	0.427842	0.409576	0.397182	0.348286	-0.085519	0.507830	0.819533	0.503889	0.092386	0.169942	0.186559	0.682380	-0.848260	0.485319	1.325209
0.912067	-0.516668	-0.299383	0.303124	0.813391	0.092830	0.656563	0.450505	0.940901	0.642230	0.553353	0.444645	0.402407	0.410057	0.325275	-0.117657	0.474150	0.792892	0.503889	1.034672	0.248039	0.194307	0.627325	-0.700803	0.404886	0.940890
0.865607	-0.247560	0.406777	0.478900	0.346535	0.092564	0.839501	0.588842	1.361941	0.568797	0.047973	0.581168	0.691410	0.695139	0.468387	-0.061000	0.595423	0.782010	0.503889	0.192525	0.284724	0.214646	-0.755465	-0.383813	0.892435	1.364579
0.943152	-0.229478	0.422862	0.475903	0.366379	0.091788	0.839304	0.582630	1.355872	0.520899	0.053231	0.579981	0.657972	0.633330	0.348093	-0.152809	0.563142	0.779570	0.503889	0.311922	0.195385	0.173241	-0.761253	-0.387410	0.902211	1.358441
-0.863510	1.043079	0.365636	0.751937	1.272387	0.088246	1.039256	0.619893	1.800644	1.390306	0.808262	0.631311	1.357954	1.313566	0.303218	-0.391682	0.782972	0.855168	0.503889	1.049431	0.488260	0.350478	-0.769003	-0.219861	0.217349	1.800622
-0.856357	1.051307	0.441816	0.735597	1.291222	0.087883	1.037255	0.599888	1.806722	1.194310	0.805160	0.603087	1.355232	1.296132	0.317480	-0.544889	0.790075	0.856678	0.503889	1.493575	0.499798	0.290187	-0.693546	-0.427590	0.217711	1.806699
1.230284	0.876618	1.337080	0.761733	-0.124870	-2.973679	0.264511	0.667065	-0.666040	-1.072863	-0.932577	0.702399	-1.345936	-1.722808	-3.472266	-2.142781	-2.663300	0.518966	0.503889	0.747027	-2.828068	-2.933956	-0.729485	1.489854	0.038109	-0.672426
1.216957	0.615814	1.399347	0.709282	0.042651	-2.974382	0.263232	0.664546	-0.710420	-0.790212	-0.935162	0.704003	-1.342503	-1.703554	-3.503001	-2.083214	-2.674945	0.516406	0.503889	1.373960	-2.699381	-2.808531	-0.687273	1.430078	0.007274	-0.714702
1.476211	0.628662	1.380219	0.712078	-0.016523	-2.973158	0.263655	0.664275	-0.697136	-0.986532	-0.934645	0.705626	-1.380986	-1.742191	-3.449823	-2.143906	-2.695746	0.516213	0.503889	0.997993	-2.756177	-2.894972	-0.720850	1.406142	0.016567	-0.701072
1.449251	0.614839	1.476268	0.716343	0.183808	-2.976202	0.265285	0.673789	-0.697170	-1.072863	-0.932447	0.708435	-1.321507	-1.731745	-3.499646	-2.162533	-2.675110	0.520934	0.503889	0.769216	-2.821263	-3.027414	-0.841632	1.171252	0.001633	-0.703107
1.621075	0.618376	1.361701	0.714228	-0.108980	-2.975850	0.266315	0.670430	-0.694454	-1.095807	-0.932533	0.712342	-1.380389	-1.733124	-3.364319	-2.141134	-2.698881	0.516695	0.503889	0.798023	-2.784578	-2.996421	-0.712263	1.375880	0.009086	-0.699288
1.408703	0.453215	1.639494	0.688746	-0.022591	-2.975377	0.263086	0.676006	-0.722015	-0.929431	-0.930594	0.712242	-1.340540	-1.727686	-3.505545	-2.045709	-2.666773	0.514941	0.503889	0.806511	-2.853214	-2.939283	-0.768279	1.076129	-0.078711	-0.728400
1.279663	0.601665	1.389664	0.704680	0.001745	-2.973497	0.259068	0.661687	-0.689299	-0.897867	-0.933654	0.696607	-1.370488	-1.720119	-3.440893	-2.087739	-2.662475	0.517118	0.503889	1.328823	-2.749964	-2.866401	-0.697754	1.404281	0.013913	-0.695590
1.624818	0.616896	1.369727	0.709365	0.023401	-2.975668	0.264182	0.664546	-0.677920	-1.017707	-0.931887	0.704003	-1.381100	-1.757246	-3.507694	-2.186775	-2.704908	0.516556	0.503889	0.831381	-2.829843	-2.942673	-0.718575	1.364845	0.013520	-0.683340
1.387962	0.612168	1.522561	0.713905	0.118980	-2.972769	0.264167	0.671319	-0.655825	-1.096326	-0.934688	0.706032	-1.344930	-1.742061	-3.616270	-2.199441	-2.697396	0.517297	0.503889	0.512561	-2.799962	-2.956954	-0.739348	1.187250	-0.031554	-0.659676
1.349441	0.630251	1.468841	0.720980	0.098796	-2.974007	0.267082	0.675018	-0.692360	-1.041882	-0.933956	0.715350	-1.301762	-1.692248	-3.383336	-2.125452	-2.659590	0.519120	0.503889	1.002413	-2.870965	-2.968818	-0.768213	1.217633	-0.017373	-0.697357
1.365681	0.633137	1.484395	0.719209	0.127850	-2.974589	0.262940	0.670956	-0.685834	-1.048623	-0.931370	0.704310	-1.334376	-1.727556	-3.473533	-2.138396	-2.683197	0.519845	0.503889	0.694102	-2.880728	-2.964465	-0.844707	1.171004	-0.003467	-0.686236
1.409988	0.620974	1.512821	0.718713	0.189167	-2.974479	0.262224	0.673110	-0.674247	-1.083557	-0.937101	0.707705	-1.348373	-1.733934	-3.559666	-2.146534	-2.680800	0.517336	0.503889	0.356750	-2.820967	-2.968334	-0.757093	1.194072	-0.037617	-0.681986
1.325227	0.607765	1.546746	0.720497	0.028808	-2.974055	0.262158	0.678673	-0.656420	-1.056660	-0.929388	0.709084	-1.332128	-1.682122	-3.469732	-2.137588	-2.680305	0.520010	0.503889	0.689209	-2.826292	-2.952358	-0.743508	1.143223	-0.046187	-0.661943
1.444168	0.600943	1.530246	0.715282	-0.044266	-2.976274	0.262341	0.672381	-0.667825	-1.064243	-0.932146	0.699841	-1.327680	-1.699866	-3.434679	-2.145836	-2.686913	0.518335	0.503889	0.727575	-2.827772	-2.995695	-0.730027	1.142975	-0.044589	-0.672900
-0.659190	1.044919	0.415414	0.725794	1.255035	0.090369	1.034237	0.590663	1.791256	1.353687	0.805504	0.598550	1.320960	1.270321	0.323501	-0.493842	0.775051	0.856624	0.503889	1.251495	0.428203	0.284133	-0.758731	-0.319200	0.232766	1.791717
1.017880	0.601051	1.601916	0.715930	0.024486	-2.975498	0.263889	0.674499	-0.735153	-0.820933	-0.929172	0.708061	-1.289671	-1.674554	-3.492479	-2.084827	-2.663795	0.515984	0.503889	1.270498	-2.791679	-2.920154	-0.715100	1.134789	-0.070262	-0.739573
1.450131	0.619999	1.462927	0.712003	0.024628	-2.976796	0.266169	0.666565	-0.710084	-1.040003	-0.930680	0.703342	-1.323650	-1.706183	-3.400133	-2.128678	-2.689798	0.517028	0.503889	0.886492	-2.816530	-2.946789	-0.749658	1.212176	0.007998	-0.717615
1.366633	0.603649	1.504064	0.715978	0.168946	-2.974212	0.266761	0.674406	-0.689265	-1.100215	-0.932232	0.708416	-1.350924	-1.731934	-3.490198	-2.141555	-2.682867	0.516536	0.503889	0.354458	-2.789903	-2.940251	-0.753523	1.201017	-0.014266	-0.692805
0.604470	-0.331549	0.093640	0.450352	0.313754	0.089132	0.837668	0.576969	1.195732	0.582537	0.047758	0.572342	0.747030	0.706765	0.378646	-0.136953	0.560667	0.781548	0.503889	-0.419394	0.257210	0.147333	-0.938937	-0.755869	0.753502	1.192899
0.909432	1.028894	0.602141	0.808550	1.282466	0.088562	0.549325	0.685335	0.312644	0.753969	-0.446374	0.682664	0.643444	0.627262	0.269564	-0.334917	0.437414	0.752015	0.503889	0.470958	0.310463	0.212709	-0.761511	0.729002	0.365455	0.317202
0.240745	0.475918	0.141278	0.419731	-0.027243	0.091921	0.359585	0.367509	0.595190	0.337866	-0.927491	0.366147	0.426304	0.413306	0.291236	-0.097941	0.308801	0.745212	0.503889	0.073145	0.114027	0.073483	-0.854284	0.010193	0.480885	0.599658
-0.350131	0.810497	-0.682315	0.507481	0.115829	0.093655	0.361901	0.395133	0.648010	0.344088	-0.939601	0.390519	0.526685	0.511502	0.377186	-0.214763	0.337609	0.749734	0.503889	0.938291	0.252477	0.120941	-0.826828	0.390186	0.596527	0.642701
0.219998	0.472706	-0.226919	0.440046	0.131021	0.089859	0.363011	0.392491	0.583699	0.205711	-0.927190	0.385295	0.440292	0.401680	0.266705	-0.110010	0.275861	0.741709	0.503889	-0.136071	0.190355	0.122636	-0.864061	0.346778	0.577157	0.586434
-0.057428	0.465307	0.187666	0.432806	0.049756	0.093838	0.364143	0.386551	0.565414	0.308571	-0.931930	0.385058	0.442900	0.439437	0.323755	-0.090782	0.315072	0.745212	0.503889	-0.109804	0.204556	0.103749	-0.903608	0.006100	0.491988	0.567452
0.070831	0.463755	0.287910	0.416611	-0.082681	0.088769	0.356941	0.367411	0.532802	0.310256	-0.933913	0.363887	0.399144	0.397431	0.314622	-0.084189	0.289486	0.742852	0.503889	0.077827	0.097460	0.100359	-0.855141	0.009945	0.483177	0.538055
0.223674	0.757188	-0.586444	0.476454	0.082727	0.090818	0.358884	0.372634	0.590026	0.456475	-0.937877	0.372681	0.459619	0.465058	0.393030	-0.148000	0.323496	0.746067	0.503889	0.745388	0.195385	0.149997	-0.747259	0.469806	0.554230	0.585839
0.619011	0.484616	-0.395885	0.433358	-0.150065	0.089739	0.360440	0.382723	0.612500	0.224767	-0.935938	0.378012	0.405906	0.380677	0.367799	0.042637	0.322835	0.743379	0.503889	0.389076	0.157221	0.090190	-0.728314	0.459636	0.585275	0.608822
0.080083	0.471551	0.335969	0.418966	0.305865	0.088769	0.359351	0.368028	0.591595	0.294570	-0.930551	0.363993	0.403051	0.356925	-0.016730	-0.356844	0.218079	0.740849	0.503889	0.121009	0.072017	0.102781	-0.800990	0.101098	0.513257	0.597503
0.025140	0.472814	0.045502	0.427853	-0.010758	0.092868	0.364202	0.379820	0.653130	0.598870	-0.936972	0.389165	0.411596	0.437368	0.367617	0.245270	0.405880	0.747399	0.503889	0.882078	0.174971	0.131594	-0.752780	0.284398	0.518719	0.652572
0.082520	0.478372	0.165510	0.421694	0.012568	0.085652	0.361565	0.371436	0.483577	0.328987	-0.945548	0.373094	0.456367	0.433559	0.273932	-0.144179	0.300134	0.745888	0.503270	-0.049602	0.111365	0.082442	-0.905350	-0.055289	0.447215	0.482616
-0.026936	0.458304	-0.253811	0.421157	0.061080	0.091000	0.361791	0.373591	0.620733	0.247840	-0.933697	0.368400	0.426542	0.394492	0.333192	-0.068894	0.294272	0.741540	0.503889	0.068146	0.169646	0.119972	-0.856912	0.299776	0.654364	0.618986
0.471222	0.486312	-0.201925	0.426551	0.124878	0.090515	0.358657	0.374974	0.625535	0.163583	-0.927405	0.367420	0.395588	0.381427	0.303218	-0.025809	0.292786	0.742524	0.503889	-0.137360	0.144499	0.043463	-0.852885	0.317140	0.581412	0.627520
0.179854	0.466967	-0.300881	0.426144	-0.109262	0.090587	0.361631	0.378802	0.643579	0.206878	-0.937533	0.375846	0.395702	0.375369	0.311773	-0.055002	0.304094	0.743244	0.503889	0.276474	0.106631	0.056296	-0.785168	0.330903	0.586088	0.643727
0.469512	0.464187	-0.348399	0.430940	-0.089852	0.091400	0.357788	0.383686	0.652665	0.242785	-0.929301	0.378005	0.410230	0.381617	0.326289	-0.039774	0.321680	0.743185	0.503889	0.031500	0.152191	0.096001	-0.791432	0.389566	0.583222	0.652451
0.320666	0.481945	-0.466063	0.426682	-0.101629	0.089351	0.359745	0.375542	0.632837	0.400475	-0.933008	0.377855	0.394279	0.382617	0.355635	0.106695	0.332988	0.743235	0.503889	0.444994	0.158404	0.117067	-0.781293	0.370342	0.536126	0.630744
0.129756	0.462960	0.022621	0.421123	0.061344	0.087192	0.362055	0.373220	0.652682	0.608981	-0.926845	0.380009	0.445214	0.415495	0.235717	0.046284	0.365764	0.747856	0.503889	0.912530	0.172605	0.133289	-0.750753	0.272244	0.502576	0.653037
0.089928	0.465812	-0.077076	0.420875	0.057003	0.088769	0.363048	0.372220	0.631242	0.354847	-0.937231	0.363332	0.424635	0.421123	0.561696	0.454221	0.444926	0.747871	0.503889	-0.226886	0.099531	0.057022	-0.845154	0.226730	0.522490	0.633261
0.253032	0.487937	-0.179218	0.434067	0.068289	0.088598	0.359928	0.382593	0.561474	0.232285	-0.931456	0.375752	0.412601	0.392113	0.401078	0.082243	0.354370	0.745814	0.503889	-0.325434	0.169350	0.104476	-0.859673	0.307218	0.549853	0.564477
1.941977	0.179705	-1.631824	-1.307384	-2.029202	-1.954011	-1.457407	-1.506353	-1.132641	-2.353511	-0.931413	-1.479988	-2.652233	-2.714076	-1.044349	4.660447	0.061972	0.520824	0.207523	0.091678	-2.814754	-2.283607	-0.806284	-0.193072	0.392124	-1.131873
-0.236927	0.039015	-1.793609	-1.328450	-1.487185	-1.954460	-1.461287	-1.497530	-0.787024	-2.265689	-0.934473	-1.469066	-2.834682	-2.908219	-1.636967	-0.203642	-2.781430	0.495049	0.502264	0.727980	-2.723930	-2.208061	-0.771840	-0.184639	0.216775	-0.784762
0.082049	0.083951	-1.857217	-1.350659	-1.892603	-1.954435	-1.457882	-1.534329	-0.719351	-2.164840	-0.931973	-1.508068	-2.774264	-2.848709	-1.342239	2.129401	-1.913651	0.502403	0.503889	0.849166	-2.760911	-2.220410	-0.762900	-0.141605	0.031472	-0.717538
-0.359732	0.314077	-1.898889	-1.277025	-1.915694	-1.952411	-1.457772	-1.499005	-0.802180	-2.071249	-0.937317	-1.461832	-2.664807	-2.750453	-1.229234	2.263133	-1.852978	0.506791	0.498885	0.966979	-2.720971	-2.219684	-0.734207	-0.111964	-0.050652	-0.797960
-0.182072	0.540163	-1.936262	-1.241865	-1.876939	-1.952714	-1.462302	-1.508378	-0.766567	-2.061851	-0.932577	-1.475139	-2.635751	-2.717135	-1.228788	1.712694	-2.048376	0.508167	0.492797	0.989872	-2.693464	-2.255761	-0.744612	-0.104523	-0.061422	-0.765038
0.256176	0.206666	-0.768314	1.134508	1.181309	0.089775	1.039578	1.228779	0.279833	1.424593	0.059394	1.224364	1.416722	1.458646	0.325975	-0.273143	0.817398	0.821129	0.503889	0.208290	0.533524	0.242244	0.413541	-0.534247	0.245861	0.280038
